BL record ID,title,label
14871231,"De Gasthuizen van Amsterdam van de 14e eeuw tot op heden. Met een plan voor een nieuw ziekenhuis ... en een plan voor een nieuwe buurt, etc",1
14871246,Reconocimiento Militar del Rio Desaguadero y de la Altiplanicie Andina,1
14871250,"Niels Henrik Abel. En skildring af hans liv og videnskabelige virksomhed ... Fölgeskrift til 'Nordisk tidskrift för vetenskap, konst och industri, etc.'",1
14871251,"Till Visby Stads äldsta historia. Ett kritiskt bidrag, etc",1
14871277,Mountaineering in Colorado. The peaks about Estes Park. By Frederick H. Chapin [With plates.],1
14871282,Hedvig Eleonoras Drottningholm. Anteckningar till slottets äldre byggnadshistoria [With two plans.],1
14871286,Beschrijving van den Helder met het Nieuwe Diep en Huisduinen [With a map.],0
14871293,"A Practical Synopsis of English History: or, a General summary of dates and events, etc",1
14871302,Herinneringen eener reize naar Nieuwyork gedaan in de jaren 1831 en 1832. Benevens eenige bijzonderheden omtrent Constant Polari ... beschuldigd met den diefstal der juweelen van ... de Prinses van Oranje [By J. de Brauw.],1
14871364,California illustrated: including a description of the Panama and Nicaragua routes. By a returned Californian [With plates.],1
14871406,"Göteborg. Skisserade skildringar af Sveriges andra stad ... Med en karta, etc",1
14871451,"Ethnographische beschrijving van de West- en Noordkust von Nederlandsch Nieuw-Guinea door F. S. A. de Clercq, met medewerking van J. D. E. Schmeltz ... Met bijvoeging eener schets der ethnographie van Duitsch en Britsch Nieuw-Guinea. Met 42 platen en 51 tekstillustraties",0
14871471,"Upper Canada Sketches ... With illustrations, portraits and map",1
14871484,Rosenborg. Mindeblade fra de danske Kongers kronologiske Samling. Ved Carl Andersen [With illustrations.],1
14871487,"The History of Rome: from the earliest period to the close of the Empire. Adapted for youth, schools, and families ... A new edition, with chronological table",1
14871492,"Aanteekeningen, gehouden gedurende mijn verblijf in de West-Indiën, in dejaren 1837-1840, etc",1
14871500,Tales of the Hall,0
14871519,"Røros Kobberværk, 1644-1894",1
14871520,Mariager Klosters og Bys Historie,1
14871523,"Een Blik op de vorming der stad Sluis en op den aanleg harer vestingwerken van 1382 tot 1587 ... Met een plattegrond van Sluis in het midden der 15e eeuw, etc",1
14871549,"The Voyage of Pierre Angibaut, known as Champdoré, captain in the Marine of New France, made to the coast of Maine, 1608. (Reprinted from the New-England Historical and Genealogical Register.)",1
14871571,Roman Society in the last century of the Western Empire,1
14871575,Curaçao. Herinneringen en schetsen,1
14871580,White Conquest,1
14871592,Boeroe en Manipa. Aanteekeningen en geschiedkundige feiten verzameld door J. B. J. van D,1
14871611,"Das Deutsche Volk in seinen Mundarten, Sitten, Gebräuchen, Festen und Trachten ... Mit 50 kolorirten Bildern",1
14871640,Chronologisch overzigt van de belangrijkste gebeurtenissen der stad Haarlem,1
14871675,Nijmegen,0
14871691,"Stockholms Stad i juridiskt, administrativt, statistiskt och borgerligt hänseinde. Handbok i alfabetisk ordning, etc",1
14871692,Beskrifning öfver Värmland ... Utgifven af E. Fernow. Ny Upplaga. Utgifven af ... H. O. Norstedt,1
14871698,"Postadressebog for Kongeriget Danmark. Femte forøgede Udgave, redigeret af V. H. Finsen. coll. 894",1
14871705,"Om Walle hörad i Westergötland. Akademisk afhandling, etc",1
14871707,"Florida portrayed: its sections, climate, productions, resources, etc. With practical hints to intending settlers [By R. C. Long and others.]",1
14871710,History of Floyd County Iowa ... History of Iowa ... Illustrated,1
14871714,Helsingborgs Historia ... Öfversedd och tillökt af P. Wieselgren,1
14871749,"Grönland, dess natur och innevånare ... Med fyra färgtryckta planscher och elfva af Grönländare skuma träsnitt",1
14871750,"Svenska Polar-Expeditionen år 1868 med kronoåufartyget Sofia. Reseskizzer, etc",1
14871751,"En Sommer i Finmarken, Prussisk Lapland og Nordkarelen. Skildringer af Land og Folk, etc. Anden Udgave",1
14871761,"Geschiedkundige navorschingen omtrent de Kapel van het H. Bloed, te Brugge .. vry nagevolgd door J. F. De Muynck ... naer het Fransch van ... J. G",1
14871771,"The Lying Valet, etc",0
14871775,Om Skandinaviens geografiska utveckling efter Istiden. (Text.-Kartor.),1
14871811,"Matrikel öfver Linköpings Stift, utgifven år 1856",1
14871827,"The History of Pennsylvania, from its discovery by Europeans to the Declaration of Independence in 1776",1
14871833,Amstelodamiana ... Derde druk,1
14871834,"Amsterdamsche Tafereelen ... Met platen, geteekend en op Steen gebragt door J. C. Greive",1
14871864,"New York and the White Mountains; with a complete map, and numerous views, etc",1
14871878,En gammal Stockholmares Hågkomster från Stad [i.e. Stockholm] och Skola,1
14871897,Topografiska och statistiska uppgifter om Halmstads Län,1
14871898,"Letters of the Kings of England. Now first collected from the originals ... Edited, with an historical introduction and notes, by J. O. H, etc",1
14871911,"Beiträge zur Geschichte der Emigranten in Hamburg. Tl. 1, 2",1
14871939,"Throndhjem i Fortid og Nutid, 997-1897. Med Bidrag af norske og danske Historikere udgivet af H. G. Heggtveit, etc",1
14871942,"The Bermuda Islands: a contribution to the physical history and zoology of the Somers Archipelago; with an examination of the structure of coral reefs ... With additions by Prof. J. P. Macmurrich, etc [Illustrated.]",1
14871969,Two Women in the Klondike. The story of a journey to the gold-fields of Alaska ... With 105 illustrations and map,1
14871979,Genom Sveriges Bygder. Skildringar af vårt land och folk. Ny ... tillökad upplaga. Med 374 illustrationer,1
14871998,Hannibal and the Great War between Rome and Carthage,1
14872014,"A Sketch of Chili, expressly prepared for the use of emigrants, etc",1
14872025,"Dwars door Sumatra. Tocht van Padang naar Siak, onder leiding van ... J. W. Ijzerman, beschreven door ... J. W. Ijzerman, J. F. van Bemmelen, S. H. Koorders en L. A. Bakhuis. Met ... illustraties en een reiskaart",0
14872029,"The Old Santa Fé Trail, etc [With illustrations.]",1
14872037,Bilder från det gamla Malmö. Kulturhistoriska skildringar,1
14872044,"Kaptein Jacobsens Reiser til Nordamerikas Nordvestkyst 1881-83 ... udarbeidet af A. Woldt. Oversat fra Tysk ved J. Utheim, etc [Illustrated.]",1
14872045,Bergen og Bergenserne,1
14872046,Kristiania og Kristianienserne [Illustrated with photographs.],1
14872072,"Reize naar de Caribische Eilanden, in de Jaren 1780-81 door C. de J. toen ter tijd als Luitenant dienende aan boord van s'lands schip van oorlog Mars, onder bevel van den Schout bij Nacht W. Krul",1
14872076,Nordenssidste Nomade Studier og Billeder fra Svensk Lapmark nord for Polarkresen,1
14872077,Amsterdam in Plaatjes en Praatjes,1
14872081,Zes jaren in Suriname. Schetsen en tafereelen uit het maatschappelijke en militaire leven in deze kolonie,0
14872090,Een Zomer in het Noorden,1
14872112,Van dieren en kinderen. Vertaling van Mevrouw Willeumier. Met platen [Seven tales from 'The Jungle Book' and 'Wee Willie Winkie.'],0
14872120,Svenska Slott och Herresäten. Äs,1
14872133,"Roskilde i gamle Dage, etc",1
14872143,Øen Anholt i sagn og sæd eiter gamle folks mundtlige meddelelser. Udgivet af E. T. Kristensen,1
14872144,"Nieuwe Kroniek van Hoorn, ... naar officieele bronnen bewerkt ... Met ... platen ... enz",1
14872177,Johan Caspar Lavaters Rejse til Danmark i Sommeren 1793. (Breve fra og til Lavater vedrørede hans Rejse til Danmark. Udgivet ... ved Louis Bobé. Ger),1
14872204,De Reizen der Nederlanders naar Nieuw-Guinea en de Papoesche Eilanden in de 17de en 18de eeuw ... Overgedrukt uit de Bijdragen van het koninklijk Instituut voor de Taal ... en Volkenkunde van Nederlandsch Indie,1
14872217,Karlskoga bergslag. Historia och beskrifningar [With illustrations.],1
14872230,Redvägs Härad med Staden Ulricæhamn,1
14872252,Blandt Menneskeædere. Fire aars Reise i Australien,1
14872253,The Land of Poco Tiempo (New Mexico) ... Illustrated,1
14872257,??????????? ?????? ?? ??????????? ? ???????????????? ???????????,1
14872282,"Losse Bladen uit Drenthe's Geschiedenis, verzameld door J. S. M",0
14872297,Voor drie jaren naar de Oost,1
14872329,"Det gamle Throndhjem. Byens Historie fra dens Anlæg til Erkestolens Oprettelse 997 til 1152. Med Karter, etc",1
14872342,Wandelingen in Noorwegen. Bijdrage tot de kennis van land en volk,1
14872343,"Japan, voorgesteld in schetsen over de zeden en gebruiken van det ryk, byzonder over de ingezetenen der stad Nagasaky. Uitgegeven door J. H. Tobias",0
14872360,Et Folk der vaagner. Kulturbilleder fra Litaven,1
14872409,"The History of Windham in New Hampshire (Rockingham County) . 1719-1883 ... With the history and genealogy of its first settlers and their descendants, etc",1
14872416,The Mountains of California [Illustrated.],1
14872426,Eskimoliv ... Med Illustrationer af Otto Sinding,1
14872428,Fram over Polhavet. Den norske Polarfærd 1893-1896. ... Med et Tillæg af Otto Sverdrup,1
14872435,"History of the War in the Peninsula and in the South of France, from the Year 1807 to the Year 1814 ... From the fourth edition ... With ... engravings",1
14872455,A Winter in the West. By a New-Yorker. Second edition,1
14872463,Bergen fra de ældste Tider indtil Nutiden. En historisk-topografisk Skildring,1
14872467,"Biskop J. Nilsson's Visitatsbøger og Reiseoptegnelser 1574-1597, Udgivne ... ved Dr. Y. Nielsen",1
14872468,"Dagboksanteckningar under en resa från Södra Sverige till Nordlanden i Norge, 1816",1
14872474,"Vegas färd kring Asien och Europa, jemte en historisk återblick på föregående resor längs gamla verldens nordkust [Illustrated.]",1
14872475,"Vegas Reise omkring Asia og Europa ... Autoriseret Udgave for Norge og Danmark ved B. Geelmuyden, etc",1
14872486,"A Memorial of the town of Hampstead, New Hampshire ... Illustrated. Compiled by H. E. Noyes",1
14872491,"Ryssland under czarväldet. En teckning efter de nyaste och mest tillförlitliga källor, jemnförde med egna iakttagelser af A- Ö [i.e. Adolph Öhmann]",1
14872500,"Bidrag till Kännedom om Ingermanlands historia och förvaltning, etc",1
14872516,Materiales para una cartografía mexicana,1
14872524,"Sønderjylland. Halvundrede Billeder af M. Kleinsorg, Tekst af J. Ottosen",1
14872535,En Sommer i Island. Reiseskildring. Første Hefte,1
14872538,"Konungariket Norige. Statistik, nyare Historia, och sociala förhällanden. (Bihang.)",1
14872553,"A History of the County of Pictou, Nova Scotia [With a map.]",1
14872572,"Pennsylvania illustrated; a general sketch of the State, its scenery, history and industries. With ... engravings",1
14872584,"Den sidste Franklin-Expedition med 'Fox,' Capt. McClintock",1
14872587,"Göteborg's Stifts Herdaminne, samt geografisk, statistisk och historisk beskrifning öfver Pastoraten, etc",1
14872608,"Uddel en Uddeler Heegde (Bijdrage tot de Geschiedenis van Barneveld) . Door Dr W. Pleyte, A. van den Bogert en H. Bouwheer",1
14872643,Historiske Love. En historisk-philosophisk Undersøgelse,1
14872673,Briefe aus Philadelphia ... Vermehrte Ausgabe,1
14872677,For the White Rose of Arno,0
14872693,"Catalogo da Exposição de Geographia Sul-Americana, realizada pela Sociedade ... 1889",1
14872723,"Verhaal van eenen tweeden zeetogt, en van verscheidene landreizen, in de Noordpool-gewesten ... Vertaald door J. Olivier [With a map.]",1
14872738,"Försök till beskrifning öfver Sveriges städer i historiskt, topografiskt och statistiskt hänseende, efter de bästa tryckta källor samt med många tillägg",1
14872777,På Skogs- och Fjällstigar. Jaktskildringar från nordligaste Västerbotten och Lappland,1
14872790,With an appendix,1
14872791,Groningen als Hanzestad,1
14872796,"Oud-Nijmegen's Straten, Markten, Pleinen, etc",1
14872800,Island undersögt fra et lægevidenskabeligt Synspunkt. Med 4 lithographerde Tegninger,1
14872806,"De Burg van Leyden: feestgave, etc",1
14872842,"Amerika: eine allgemeine Landeskunde. In Gemeinschaft mit Dr. E. Deckert und Prof. Dr. W. Kükenthal herausgegeben von Prof. Dr. W. Sievers. Mit 201 Abbildungen, etc",1
14872843,"Reise in der Sierra Nevada de Santa Maria ... Mit 8 Abbildungen, etc",1
14872844,Sigtuna det forna och vet närvarande,1
14872846,"Viertal Brieven van S. A. Sipma aan de ingezetenen van Bornwerd ... uit wier midden hij ... is vertrokken naar Pella in de Vereenigde Staten van Noord-America. (Belangrijke Berigten int Pella, in de Vereenigde Staten van Noord-Amerika, of tweede brief van S. A. Sipma ... voorzien met eenige aanmerkingen door N. N.)",1
14872849,"Beskrifning öfver Skandinaviska Halfön, i topografiskt, statistisk och historiskt Hänseende",1
14872875,Wo ich war und was ich sah. Erinnerungen [of travels in North America],1
14872904,"Bidrag till vår odlings häfder, utgifna af A. Hazelius. del. 1-10",1
14872920,Uit Scandinavië,1
14872924,Notas para a historia do Ceará. Segunda metade do seculo XVIII,1
14872926,"Minnen från Vegas färd [under Baron Nordenskiöld] och dess svenska föregångare jämte en kortfattad framställning af nordostpassagens historia och den amerikanska nordpols-expeditionen under De Long, etc",1
14872932,Groningen in zijn verleden en zijn heden geschetst,0
14872936,"Öfversigt af Sveriges Geografi och Historia, jemte Beskrifningar öfver sextio socknar, 100 byar ... m.m [Edited by A. C. V. Hammar.]",1
14872943,Californien som det er,1
14872951,The History of P. Cornelius Tacitus. Translated ... with an introduction and notes ... by A. W. Quill,1
14872969,Konungariket Sveriges Statistik i Sammandrag,1
14872975,"Stadgar rörande postwäsendet i Sverige. Handbok för Postwerkets Tjenstemän, etc",1
14872987,Fra Amerika. Med Afbildninger og et Kort,1
14872992,"Ice-Bound on Kolguev. A chapter in the exploration of Arctic Europe, to which is added a record of the natural history of the island ... With numerous illustrations by J. T. Nettleship, C. Whymper, and the author, and three maps",1
14872996,"Kjesäter Anteckningar ur familjearkivet och gårdshandlingarna, etc",1
14872999,Under Nordlysets Straaler. Skildringer fra Lappernes Land,1
14873023,America and the Americans from a French Point of View,1
14873025,Minnen från en sjuttonårig vistelse i Nordvestra Amerika,1
14873038,Topografiska och statistiska uppgifter om Westerås län,1
14873053,"Historia de la Villa de Guanabacoa, desde la colonizacion de Cuba por los Españoles hasta nuestros dias",1
14873055,Geografía de la República del Ecuador,1
14873069,"View of the climate and soil of the United States of America, etc. Few MS. notes",1
14873080,"Beskrifning öfver badorterna å Sverges vestra Kust, etc",1
14873086,Skara Stift: ett statistiskt bidrag,1
14873088,The History of Warren County ... Illustrated,1
14873098,"The military and civil History of the County of Essex, New York; and a general survey of its physical geography, its mines and minerals, and industrial pursuits, etc",1
14873104,"Home History. Recollections of Buffalo ... from 1830 to 1840, etc",1
14873111,'En Målares Anteckningar.' I. Lustresa till Köpenhamn,1
14873113,"Delft, in eenige afbeeldingen der schoonste monumenten, hoofdgebouwen en gezigten in en nabij de stad. Naar de natuur geteekend door C. Bos, met daarbij gevoegden tekst door T. van W",1
14873114,"De Residentie in afbeeldingen. Album van schoone gezigten, voorname, gebouwen, enz. in enom's Gravenhage, naar ne natuur geteekend ... door G. J. Bos ... Met bijschriften van T. van W",1
14873122,"The Camp-fires of the Everglades; or, wild sports in the South [With illustrations.]",1
14873140,Historisch Onderzoek naer den Oorsprong en den waren naem der openbare plaetsen en andere Oudheden van Antwerpen [With maps.],1
14873150,Geschiedkundige plaatsbeschrijving van Vlissingen,1
14873163,Studier rörande Göteborgs äldsta författning,1
14873166,A History of Tobago,1
14873173,"Random Recollections of Albany, from 1800 to 1808 ... Third edition, with notes by the publisher [i.e. Joel Munsell] [With plates, including portraits.] L.P",1
14873181,Utazás Kalifornia déli részeiben,1
14873202,"Californie's Hulpbronnen en Toekomst, met het oog op een landverhuizing van Nederlanders derwaarts. ... Gevolgd door twee ontwerpen tot stichting eener Nederlandsche Landbouw-Kolonie, etc",1
14873208,"Ons Vaderland en zijne Bewoners ... Met ... platen, etc",0
14879469,Apuntes de Viaje. La Industria del Cobre en las provincias de Atacama y Coquimbo y los grandes ... depósitos carboníferos de Lota y Coronel en la provincia de Concepcion,1
14879510,"Jerusalem, the City of Herod and Saladin",1
14879519,"The Court and Times of James the First; illustrated by authentic and confidential letters, from various public and private collections [Compiled by T. Birch.] Edited, with an introduction and notes, by the author of 'Memoirs of Sophia Dorothea' [i.e. Robert Folkestone Williams], etc",1
14879529,"Montevideo e la repubblica dell'Uruguay. Descrizione e statistica, etc",1
14879590,La Civilizacion en los cinco primeros siglos del Cristianismo. Lecciones pronunciadas en el Ateneo de Madrid,1
14879621,"A Narrative of Events in the South of France, and of the Attack on New Orleans, in 1814 and 1815",1
14879625,"Fremstilling af forskjellige kjøbenhavnske kommunale Forhold. Samlet og udgivet i Anledning af den nordiske Udstilling i Kjøbenhavn i Aaret 1888, etc",1
14879658,"Adventures in Australia Fifty Years ago. Being a record of an emigrant's wanderings through the colonies of New South Wales, Victoria and Queensland during the years 1839-1844 [With a map.]",1
14879671,Lehrbuch der Geschichte mit besonderer Berücksichtigung der ... Fortbildung des Menschengeschlechts,0
14879706,Studien unter den Tropen Amerika's,0
14879727,The Spaniard in History,1
14879732,"The History of Greece from its conquest by the Crusaders to its conquest by the Turks, and of the Empire of Trebizond 1204-1461",1
14879741,"Bland Oleandrar och Liljor. Minnen från en sommar på Bermuda eller Somers ?ar, etc",1
14879786,"Turkey and Russia, their races, history and wars. Embracing a graphic account of the great Crimean War and of the Russo-Turkish war",1
14879809,"Kolonisatie van Europeanen te Suriname. Opheffing van het pauperisme, ontwikkeling van handel en industrie, met ongeveer 90 platen",1
14879814,The resources of Arizona. ... A manual of ... information concerning the territory. Compiled ... under authority of the Legislature,1
14879826,"Gedenkboek van eenvijf-entwintigjarig zendelingsleven op Nieuw-Guinea, 1862-1887",1
14879865,Idle Days in Patagonia ... Illustrated by A. Hartley and J. Smit,1
14879869,"The history of the Province of Massachusetts Bay from 1749 to 1774, comprising a detailed narrative of the origin and early stages of the American Revolution ... Edited ... by ... J. Hutchinson",1
14879906,"Impressions of the West and South, during a six weeks' holiday [By W. K, i.e. William Kingsford.]",1
14879950,Australische Reise ... Mit Illustrationen,1
14879979,The Awakening of a Nation: Mexico of to-day ... Illustrated,1
14880024,"History of the town of Cornwall, Vermont",1
14880031,"Turkey Old and New: historical, geographical and statistical",1
14880074,"History of the War in the Peninsula and in the south of France, from the year 1807 to the year 1814. vol. 4",1
14880106,Cassell's History of the War between France and Germany. 1870-1871,1
14880144,"Oration delivered before the ?. ?. ?. Society, ... on some of the moral and political truths derivable from the study of history",1
14880169,"Algemeene Geschiedenis der wereld van de Schepping tot op den tegenwoordigen tijd (oorspronkelijk en naar de beste bronnen bewerkt door M. S. Polak), etc. Deel. 1-7",0
14880181,"Die Entfaltung der Idee des Menschen durch die Weltgeschichte. Vortrag, etc",1
14880193,"Verslag eener reis naar Demerary, Grenada en Guadeloupe gedaan ... in het laatst van het jaar 1845",1
14880199,Heroën in de Geschiedenis: toespraak bij de opening zijner academische lessen,1
14880203,Montrado. Geschied- en krijgskundige bijdrage betreffende de onderwerping der Chinezen op Borneo. Naar het dagboek van een Indisch Officier over 1854-1856 ... Met eene voorrede van P. J. Vith,1
14880217,"Algemeene geschiedenis van de Volken en Staten der Oudheid, hunne zeden, staatsleven, beschaving, kunsten en literatuur",1
14880219,Uit Brazilie [Travels.],1
14880220,"Ons Rijk Suriname. Schetsen voor Neêrland's Volk, etc",0
14880246,Kjøbenhavns Kirker og Klostere i Middelalderen,1
14880259,"With an Ambulance during the Franco-German War. Personal experiences and adventures with both armies, 1870-71 ... With ... maps",1
14880277,Vita Italiana nell'Argentina. Impressioni e note,1
14880283,Historiske Studier,0
14880284,Nyere historiske Studier,1
14880286,Das Bihar-Gebirge an der Grenze von Ungarn und Siebenbürgen. (Mit einer geodätischen Abhandlung. Karte ... von J. Wastler.),0
14880293,Lehrbuch der allgemeinen Geschichte. Bd. 1. Geschichte des Alterthums,1
14880322,Turkey and the Crimean War: a narrative of historical events,1
14880365,Rambles in Polynesia. By 'Sundowner.',1
14880366,Bladen aan de geschiedenis der volkeren ontleend,0
14880372,"Journaal van de Reis naar het onbekende Zuidland, in den Jare 1642 ... Medegedeeld en met ... Aanteekeningen voorzien, door J. Swart. Met eene kaart",1
14880377,Schetsen uit Mexico,0
14880380,Lärobok i Nyare historien,1
14880395,The Retreat from Moscow and Passage of the Beresina [With four plates.],1
14880401,History of Scotland ... First edition. Index,1
14880437,Wanderings in South America ... With an introduction by Norman Moore,1
14880465,Verslagen omtrent den derden (-zesden) tocht van de Willem Barents naar de Yszee in den zomer van 1880 (-83.) uitgebracht aan het Comité van Uitvoering. ... Uitgegeven voor rekening van het Comité voor de Yszee-vaart,0
14880474,"Narrative of events during the invasion of Russia by Napoleon Buonaparte, and the retreat of the French Army. 1812. Edited by ... the Rev. H. Randolph",1
14885123,A History of Greece for High Schools and Academies,1
14885192,"A Personal Narrative of those Transactions in the County Wexford, in which the author was engaged, during the period of 1798 ... To which is added, an appendix, containing a ... report of the author's trial by court-martial",1
14885210,A történet szelleme : történet-bölcselmi értekezés,1
14885220,Handbuch der Geschichte der Staaten des Alterthums für Gymnasien,0
14885302,Allgemeine Weltgeschichte in zusammenhängender Darstellung für gebildete Leser aller Stände,1
14885328,"De onpartijdigheid van den geschiedschrijver. Redevoering, etc",1
14885344,Gallien før og under Romernes herredømme. En indledning til Frankriges historie af M. Gjør,1
14885385,"Authorized American edition, with supplement relating chiefly to American topics, and a copious biographical Index, by G. P. Putnam",1
14885440,"History of the Hawaiian or Sandwich Islands, from the earliest traditionary period to the present time",1
14885455,Oude Geschiedenis ... Tweede herziene druk,1
14885459,"Kommunen. Insurrektionen i Paris 1871, af V. K [continued and edited by G. Kleen.]",1
14885549,Siete años de aventuras en el Paraguay ... traducido al español por D. Lewis. Aumentada con notas rectificativas,1
14885573,The History of Greece,1
14885608,O'Byrne's Encyclopaedia of the War: a connected narrative of the current events of the war in the East,1
14885642,"Journal of Herbert Edward Pretyman ... Written during his expedition to the Kittar Mountains ... 1891 [Edited by Frederic Pretyman. With plates, including a portrait.]",1
14885677,"The History of Modern Europe ... A new edition ... revised, etc",1
14890973,Akten zur Geschichte des Deutschen Bauernkrieges aus Oberschwaben. Herausgegeben von Dr. F. L. Baumann,1
14891000,Colmar und die Schreckenszeit. Ein Tagebuch [by S. Billing] und Aktenstücke aus den Revolutionsjahren 1789-1796. Aus ungedruckten Quellen gesammelt und herausgegeben von Julius Rathgeber,1
14891012,"Den Franska revolutionen, dess orsaker och inre historia, 1789-1799",1
14891029,De Duitschers en de Nederlanden vóór den Munsterschen vrede. Eene voorlezing,1
14891044,Parijs tijdens de Roode Terreur,1
14891046,Parijs tijdens de Witte Terreur,1
14891061,"Parijs onder de Commune, etc",1
14891074,De Verwoesting van Parijs. Mei 1871. Eene vluchtige schets [With illustrations.],0
14891200,"Forschungen auf dem Gebiete der Rheinischen und Westphälischen Geschichte, etc",1
14891236,"The History of the rise and progress of the Revolution in France, with an impartial and concise account of the late war ... By the same society that compiled the Edinburgh New Geographical Grammar. Embellished with select maps, illustrative of the marches and countermarches of the belligerent powers",1
14891296,Ça ira! or Danton in the French Revolution. A study,1
14891372,De Ondergang van het Koninkrijk Holland. Eene historische Studie,0
14891388,Nederland in 1672 en 1673. Krijgskundige beschouwingen,1
14891566,Contributions to an Amateur Magazine in prose and verse,0
14891650,"Melchior Russen, Ritters von Lucern, Eidgenössische Chronik; geschrieben im Jahre 1482, und zum Erstenmale herausgegeben 1832 von J. Schneller",1
14891715,Herinneringen aan het Kasteel van Antwerpen in de maanden November en December 1832,1
14891773,Verslag aangaande de archieven der provincie en der voormalige vijf kapittelen te Utrecht. Gedaan aan H. H. Gedeputeerde Staten van dat gewest door Dr. P. J. Vermeulen,1
14891806,"On the Increase of Royal Power in France under Philip Augustus. 1179-1223. Dissertation, etc",1
14891858,De Aardbol. Magazijn van hedendaagsche land- en volkenkunde ... Met platen en kaarten [Deel 4-9 by P. H. W.],0
14895983,Breve og Aktstykker til Oplysning af Christiern den Andens og Frederik den Førstes Historie. Bd. 1,1
14895984,"Danskhedens Skjæbne i Slesvig, udarbeidet efter Prof. Allen's Værk 'Det danske Sprogs Historie i Hertugdømmet Slesvig eller Sønderjylland' ved J. W. Marckmann ... Med et Forord af Prof. Allen og et Sprogkort",1
14895990,"Regesta Hannonensia. Lijst van oorkonden betreffende Holland en Zeeland uit het tijdvak der regeering van het Henegouwsche Huis 1299-1345, die in het Charterboek van van Mieris ontbreken. Uitgegeven ... door Dr. P. L. Muller",1
14895993,"Panorama van Neerlands verleden, door P. J. Andriessen en W. J. Hofdijk [With plates.]",1
14895996,"De Liggeren en andere historische archieven der Antwerpsche Sint-Lucasgilde onder zinspreuk: 'Wt Ionsten Versaemt,' afgeschreven en bewerkt door Ph. Rambouts en Th. van Lerius ... Les Liggeren et autres archives historiques, etc",1
14895999,"Algemeene geschiedenis der Vaderlands, van de vroegste tijden tot op heden. (dl. 3. stuk 2. Voortgezet door Mr. O. van Rees. dl. 3. stuk 3-5. Voortgezet door Mr. O. van Rees en Dr. W. G. Brill. dl. 4, 5. Voortgezet door Dr. J. van Vloten.) dl. 1-dl. 5. stuk 1",1
14896001,"De Derde Balische expeditie in herinnering gebracht, etc [With maps.]",1
14896031,Billeder af Nordens Historie,1
14896032,Danmarks Historie fra 1319 til 1536,1
14896033,Fortællinger af Fædrelandets Historie,1
14896036,Bergens Forsvar 1801 og 1807-1814 ... Med Kart over Bergen i 1801,1
14896058,Geschiedkundige opstellen,1
14896059,Generalmajor Olaf Rye's Tilbagetog gjennem Nørrejylland 1849 ... Med 3 Kaart,1
14896065,"Oldenbarneveld, de Staten van Holland en Leycester in 1585 en 1586. Eene bijdrage ... tot de waardering van eenige historische voorstelingen in den roman, Leycester in Nederland, van Mejufvrouw Toussaint, alsmede teregtwijzing voor ... J. A. M. Mensinga, en antwoord aan ... M. Siegenbeek",0
14896076,"National gedenkboek, 1572, 1772, 1872, etc",1
14896097,Het Rationalistisch-Idealisme. Eene historische beschouwing over den invloed van de Revolutie van 1789,1
14896115,"Geschiedenis der staats-omwenteling in Nederland, voorgevallen in het jaar achttienhonderd dertien [With plates.]",0
14896116,"Neêrlands heldendaden te land, van de vroegste tijden af tot in onze dagen. (Bijlagen.-Algemeen register.) [With maps.]",1
14896128,Om Robert Molesworth's Skrift 'An Account of Denmark as it was in the year 1692.',1
14896135,Het Tusschenbestuur in het Leycestersche tijdvak. Naar officieele bescheiden bewerkt,0
14896136,"Geschiedenis van den Atjeh-oorlog, 1873-1886. In populairen vorm verteld",1
14896137,"Antwoord aan den Heer Groen van Prinsterer op zijn 'Heiligerlee en Ultramontaansche kritiek' ... Tweede druk. (no. 3. De Heeren Fruin in 'de Gids,' Jonckbloet in de Tweede Kamer, en Groen in zijne derde brochure over Heiligerlee.)",1
14896140,"Alkmaar in 1560. Voorlezing, etc",0
14896141,Het Patriotisme te Alkmaar. 1781-1791,0
14896143,"Anden Række. Udgivne af C. Bruun, O. Nielsen, og S. B. Smith",1
14896144,De Geschiedenis van Nederland in onzen tijd,0
14896152,Bührmann's Geschiedenis van ons Vaderland van de vroegste tijden tot op heden. Met een voorwoord van W. J. Hofdijk,1
14896160,"Dagboek van Cornelis en Philip van Campene, behelzende het verhaal der merkwaardigste gebeurtenissen, voorgevallen te Gent sedert het begin der godsdienstberoerten tot den 5en April 1571 ... uitgegeven door Frans de Potter",0
14896162,Bijdragen tot de geschiedenis der Nederlanden,0
14896167,Neêrland's glorie. De geschiedenis der Nederlandsche Republiek van 1648-1713 ... Met illustratiën van J. C. Leich,1
14896185,Krigen 1864 og de Faldnes Minde,1
14896190,"Geschiedenis van België ... Versierd met 200 houtsneden, etc",1
14896193,Bidrag til en historisk-topografisk Beskrivelse af Island ved P. E. Kristian Kålund ... Med ... litograferede Kort. Udgivet af Kommissionen for det arnamagnæanske Legat,1
14896246,Inventaris van het Deventer-Archief. (Bijlagen [by W. H. Cost Jordens and others] .),1
14896247,"Gedenkstukken van Johan van Oldenbarnevelt en zijn tijd, verzameld en met inleiding en annteekeningen uitgegeven door M. L. van Deventer",1
14896252,"Bijdrage tot de geschiedenis der Nederlandsche diplomatie. Handelingen met Frankrijk en Spanje, in de jaren 1668-1672",1
14896253,Geschichte des deutschen Volkes. (Dritter Band vollendet und herausgegeben von E. Stutzer.),0
